RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR,ESTIMATED_FINISH_TIME,AVG_LAP_TIME,ESTIMATED_FINISH_TIME_STR
175,56,6,6,1,10.0,57,,,1,Finished,1.0,5701.66,01:35:01.660000,5701.66,100.02912280701754,0 days 01:35:01.660000
175,49,17,5,2,6.0,57,,,1,Finished,2.0,5702.686,01:35:02.686000,5702.686,100.04712280701754,0 days 01:35:02.686000
175,23,3,8,3,4.0,57,,,1,Finished,3.0,5708.672,01:35:08.672000,5708.672,100.15214035087719,0 days 01:35:08.672000
175,21,22,7,4,3.0,57,,,1,Finished,4.0,5735.078,01:35:35.078000,5735.078,100.61540350877193,0 days 01:35:35.078000
175,22,24,4,5,2.0,57,,,1,Finished,5.0,5756.357,01:35:56.357000,5756.357,100.98871929824561,0 days 01:35:56.357000
175,37,21,18,6,1.0,57,,,1,Finished,6.0,5785.976,01:36:25.976000,5785.976,101.50835087719298,0 days 01:36:25.976000
175,68,21,17,7,0.0,57,,,1,Finished,7.0,5787.948,01:36:27.948000,5787.948,101.54294736842105,0 days 01:36:27.948000
175,30,6,3,8,0.0,56,,,11,+1 Lap,8.0,5716.505,01:35:16.505000,6284.072,102.08044642857143,0 days 01:44:44.072000
175,41,16,19,9,0.0,48,,,6,Gearbox,,4944.311,01:22:24.311000,8513.486,103.00647916666667,0 days 02:21:53.486000
175,69,18,21,10,0.0,42,,,6,Gearbox,,4372.948,01:12:52.948000,10385.752,104.11780952380953,0 days 02:53:05.752000
175,25,22,10,11,0.0,28,,,22,Suspension,,2980.526,00:49:40.526000,14865.373,106.44735714285714,0 days 04:07:45.373000
175,64,15,14,12,0.0,27,,,7,Transmission,,2854.088,00:47:34.088000,15063.242,105.70696296296298,0 days 04:11:03.242000
175,48,18,22,13,0.0,25,,,4,Collision,,2662.847,00:44:22.847000,15785.357,106.51388000000001,0 days 04:23:05.357000
175,15,20,12,14,0.0,25,,,4,Collision,,2663.384,00:44:23.384000,15788.54,106.53536,0 days 04:23:08.540000
175,44,20,20,15,0.0,23,,,36,Wheel,,2362.808,00:39:22.808000,15810.267,102.73078260869565,0 days 04:23:30.267000
175,57,1,1,16,0.0,21,,,37,Throttle,,2288.255,00:38:08.255000,17390.738,108.96452380952381,0 days 04:49:50.738000
175,70,3,15,17,0.0,20,,,20,Spun off,,2045.786,00:34:05.786000,16616.897,102.2893,0 days 04:36:56.897000
175,14,1,2,18,0.0,13,,,9,Hydraulics,,1233.25,00:20:33.250000,17303.446,94.86538461538461,0 days 04:48:23.446000
175,35,16,11,19,0.0,13,,,65,Rear wing,,1260.284,00:21:00.284000,17682.754,96.94492307692309,0 days 04:54:42.754000
175,71,17,9,20,0.0,0,,,4,Collision,,,,,,NaT
175,55,15,16,21,0.0,0,,,6,Gearbox,,,,,,NaT
175,65,24,13,22,0.0,0,,,66,Fire,,,,,,NaT
176,57,1,1,1,10.0,72,,,1,Finished,1.0,5763.785,01:36:03.785000,5763.785,80.05256944444444,0 days 01:36:03.785000
176,30,6,4,2,6.0,72,,,1,Finished,2.0,5768.71,01:36:08.710000,5768.71,80.12097222222222,0 days 01:36:08.710000
176,49,17,8,3,4.0,71,,,60,Out of fuel,3.0,5756.877,01:35:56.877000,6129.858,81.08277464788733,0 days 01:42:09.858000
176,23,3,11,4,3.0,71,,,11,+1 Lap,4.0,5782.86,01:36:22.860000,6333.453,81.44873239436619,0 days 01:45:33.453000
176,56,6,6,5,2.0,71,,,11,+1 Lap,5.0,5783.103,01:36:23.103000,6333.72,81.45215492957746,0 days 01:45:33.720000
176,44,20,12,6,1.0,71,,,11,+1 Lap,6.0,5833.368,01:37:13.368000,6388.77,82.16011267605634,0 days 01:46:28.770000
176,25,22,9,7,0.0,70,,,12,+2 Laps,7.0,5772.021,01:36:12.021000,6589.999,82.45744285714285,0 days 01:49:49.999000
176,68,21,19,8,0.0,69,,,13,+3 Laps,8.0,5770.072,01:36:10.072000,6863.877,83.62423188405798,0 days 01:54:23.877000
176,48,18,20,9,0.0,69,,,13,+3 Laps,9.0,5822.116,01:37:02.116000,6925.787,84.37849275362319,0 days 01:55:25.787000
176,37,21,17,10,0.0,52,,,9,Hydraulics,,4335.709,01:12:15.709000,12006.579,83.37901923076923,0 days 03:20:06.579000
176,35,16,21,11,0.0,49,,,9,Hydraulics,,4089.488,01:08:09.488000,12919.444,83.4589387755102,0 days 03:35:19.444000
176,70,3,16,12,0.0,43,,,6,Gearbox,,3692.436,01:01:32.436000,15147.575,85.8706046511628,0 days 04:12:27.575000
176,22,24,3,13,0.0,42,,,5,Engine,,3405.095,00:56:45.095000,14593.264,81.07369047619048,0 days 04:03:13.264000
176,64,15,15,14,0.0,42,,,4,Collision,,3457.329,00:57:37.329000,14817.124,82.31735714285715,0 days 04:06:57.124000
176,21,22,5,15,0.0,38,,,8,Clutch,,3100.942,00:51:40.942000,15863.766,81.60373684210526,0 days 04:24:23.766000
176,72,18,18,16,0.0,31,,,20,Spun off,,2570.145,00:42:50.145000,18206.576,82.90790322580645,0 days 05:03:26.576000
176,55,15,14,17,0.0,27,,,6,Gearbox,,2235.031,00:37:15.031000,19370.269,82.77892592592592,0 days 05:22:50.269000
176,14,1,2,18,0.0,22,,,6,Gearbox,,2060.981,00:34:20.981000,23607.601,93.68095454545455,0 days 06:33:27.601000
176,15,20,13,19,0.0,21,,,6,Gearbox,,1820.768,00:30:20.768000,22161.348,86.70323809523809,0 days 06:09:21.348000
176,65,24,10,20,0.0,15,,,9,Hydraulics,,1377.879,00:22:57.879000,25463.204,91.8586,0 days 07:04:23.204000
176,71,17,7,21,0.0,10,,,4,Collision,,857.096,00:14:17.096000,25301.474,85.7096,0 days 07:01:41.474000
176,41,16,0,22,0.0,0,,,81,Did not qualify,,,,,,NaT
177,30,6,3,1,10.0,62,,,1,Finished,1.0,5624.792,01:33:44.792000,5624.792,90.72245161290323,0 days 01:33:44.792000
177,14,1,2,2,6.0,62,,,1,Finished,2.0,5629.057,01:33:49.057000,5629.057,90.79124193548387,0 days 01:33:49.057000
177,22,24,6,3,4.0,61,,,11,+1 Lap,3.0,5626.721,01:33:46.721000,6176.479,92.24132786885245,0 days 01:42:56.479000
177,71,17,8,4,3.0,61,,,11,+1 Lap,4.0,5627.629,01:33:47.629000,6177.476,92.2562131147541,0 days 01:42:57.476000
177,21,22,16,5,2.0,61,,,11,+1 Lap,5.0,5667.002,01:34:27.002000,6220.696,92.90167213114755,0 days 01:43:40.696000
177,55,15,13,6,1.0,61,,,11,+1 Lap,6.0,5673.056,01:34:33.056000,6227.341,93.00091803278688,0 days 01:43:47.341000
177,63,16,19,7,0.0,59,,,13,+3 Laps,7.0,5528.096,01:32:08.096000,6622.472,93.69654237288135,0 days 01:50:22.472000
177,69,18,22,8,0.0,59,,,13,+3 Laps,8.0,5633.344,01:33:53.344000,6748.555,95.48040677966102,0 days 01:52:28.555000
177,48,18,21,9,0.0,59,,,13,+3 Laps,9.0,5656.112,01:34:16.112000,6775.83,95.86630508474576,0 days 01:52:55.830000
177,65,24,12,10,0.0,58,,,5,Engine,10.0,5377.619,01:29:37.619000,6898.187,92.71756896551723,0 days 01:54:58.187000
177,70,3,10,11,0.0,58,,,20,Spun off,11.0,5385.043,01:29:45.043000,6907.71,92.84556896551723,0 days 01:55:07.710000
177,64,15,15,12,0.0,49,,,20,Spun off,,4793.188,01:19:53.188000,10007.003,97.82016326530612,0 days 02:46:47.003000
177,44,20,11,13,0.0,48,,,37,Throttle,,4555.648,01:15:55.648000,10003.444,94.90933333333334,0 days 02:46:43.444000
177,56,6,4,14,0.0,46,,,5,Engine,,4197.831,01:09:57.831000,10184.303,91.25719565217392,0 days 02:49:44.303000
177,49,17,7,15,0.0,46,,,20,Spun off,,4227.09,01:10:27.090000,10255.288,91.89326086956522,0 days 02:50:55.288000
177,68,21,20,16,0.0,29,,,32,Fuel pressure,,2776.071,00:46:16.071000,15727.878,95.72658620689654,0 days 04:22:07.878000
177,23,3,9,17,0.0,28,,,37,Throttle,,2572.208,00:42:52.208000,15378.129,91.86457142857144,0 days 04:16:18.129000
177,57,1,1,18,0.0,17,,,20,Spun off,,1525.912,00:25:25.912000,18086.545,89.7595294117647,0 days 05:01:26.545000
177,37,21,18,19,0.0,5,,,20,Spun off,,480.812,00:08:00.812000,22953.965,96.1624,0 days 06:22:33.965000
177,25,22,17,20,0.0,5,,,20,Spun off,,481.536,00:08:01.536000,22988.529,96.3072,0 days 06:23:08.529000
177,35,16,14,21,0.0,0,,,6,Gearbox,,,,,,NaT
177,15,20,5,22,0.0,0,,,20,Spun off,,,,,,NaT
178,30,6,2,1,10.0,78,,,1,Finished,1.0,6571.812,01:49:31.812000,6571.812,84.254,0 days 01:49:31.812000
178,56,6,4,2,6.0,78,,,1,Finished,2.0,6602.288,01:50:02.288000,6602.288,84.64471794871794,0 days 01:50:02.288000
178,57,1,1,3,4.0,78,,,1,Finished,3.0,6609.295,01:50:09.295000,6609.295,84.73455128205129,0 days 01:50:09.295000
178,49,17,6,4,3.0,78,,,1,Finished,4.0,6625.821,01:50:25.821000,6625.821,84.94642307692308,0 days 01:50:25.821000
178,21,22,9,5,2.0,77,,,11,+1 Lap,5.0,6572.705,01:49:32.705000,7190.71,85.35980519480519,0 days 01:59:50.710000
178,25,22,10,6,1.0,77,,,11,+1 Lap,6.0,6587.799,01:49:47.799000,7207.223,85.55583116883116,0 days 02:00:07.223000
178,15,20,7,7,0.0,77,,,11,+1 Lap,7.0,6605.845,01:50:05.845000,7226.966,85.79019480519482,0 days 02:00:26.966000
178,70,3,11,8,0.0,76,,,12,+2 Laps,8.0,6589.514,01:49:49.514000,7506.844,86.70413157894737,0 days 02:05:06.844000
178,22,24,5,9,0.0,71,,,20,Spun off,9.0,6057.711,01:40:57.711000,8984.183,85.31987323943662,0 days 02:29:44.183000
178,23,3,16,10,0.0,54,,,20,Spun off,,4719.706,01:18:39.706000,14998.177,87.40196296296297,0 days 04:09:58.177000
178,55,15,14,11,0.0,50,,,22,Suspension,,4359.935,01:12:39.935000,16323.597,87.1987,0 days 04:32:03.597000
178,64,15,15,12,0.0,49,,,22,Suspension,,4217.884,01:10:17.884000,16449.748,86.07926530612245,0 days 04:34:09.748000
178,44,20,18,13,0.0,40,,,5,Engine,,3499.531,00:58:19.531000,19789.848,87.488275,0 days 05:29:49.848000
178,14,1,3,14,0.0,36,,,6,Gearbox,,3064.063,00:51:04.063000,20580.29,85.11286111111112,0 days 05:43:00.290000
178,63,16,12,15,0.0,36,,,23,Brakes,,3130.908,00:52:10.908000,21029.265,86.96966666666667,0 days 05:50:29.265000
178,68,21,19,16,0.0,36,,,5,Engine,,3181.863,00:53:01.863000,21371.513,88.38508333333333,0 days 05:56:11.513000
178,35,16,8,17,0.0,32,,,44,Oil leak,,2743.711,00:45:43.711000,22069.725,85.74096875,0 days 06:07:49.725000
178,65,24,13,18,0.0,32,,,22,Suspension,,2778.632,00:46:18.632000,22350.621,86.83225,0 days 06:12:30.621000
178,37,21,21,19,0.0,30,,,6,Gearbox,,2691.758,00:44:51.758000,23795.141,89.72526666666666,0 days 06:36:35.141000
178,48,18,22,20,0.0,24,,,20,Spun off,,2153.524,00:35:53.524000,25896.126,89.73016666666666,0 days 07:11:36.126000
178,69,18,20,21,0.0,10,,,6,Gearbox,,914.013,00:15:14.013000,31368.926,91.4013,0 days 08:42:48.926000
178,71,17,17,22,0.0,3,,,4,Collision,,281.99,00:04:41.990000,34825.765,93.99666666666667,0 days 09:40:25.765000
179,57,1,1,1,10.0,65,,,1,Finished,1.0,5653.665,01:34:13.665000,5653.665,86.97946153846154,0 days 01:34:13.665000
179,14,1,3,2,6.0,65,,,1,Finished,2.0,5659.903,01:34:19.903000,5659.903,87.07543076923078,0 days 01:34:19.903000
179,30,6,4,3,4.0,65,,,1,Finished,3.0,5664.51,01:34:24.510000,5664.51,87.1463076923077,0 days 01:34:24.510000
179,56,6,2,4,3.0,65,,,1,Finished,4.0,5683.847,01:34:43.847000,5683.847,87.4438,0 days 01:34:43.847000
179,23,3,10,5,2.0,65,,,1,Finished,5.0,5740.873,01:35:40.873000,5740.873,88.32112307692307,0 days 01:35:40.873000
179,15,20,9,6,1.0,64,,,11,+1 Lap,6.0,5664.028,01:34:24.028000,6212.731,88.5004375,0 days 01:43:32.731000
179,71,17,11,7,0.0,64,,,11,+1 Lap,7.0,5665.044,01:34:25.044000,6213.845,88.5163125,0 days 01:43:33.845000
179,63,16,16,8,0.0,64,,,11,+1 Lap,8.0,5721.065,01:35:21.065000,6275.293,89.391640625,0 days 01:44:35.293000
179,21,22,13,9,0.0,64,,,11,+1 Lap,9.0,5722.704,01:35:22.704000,6277.091,89.41725,0 days 01:44:37.091000
179,25,22,18,10,0.0,64,,,11,+1 Lap,10.0,5729.548,01:35:29.548000,6284.598,89.5241875,0 days 01:44:44.598000
179,37,21,19,11,0.0,63,,,12,+2 Laps,11.0,5681.268,01:34:41.268000,6506.405,90.17885714285714,0 days 01:48:26.405000
179,68,21,20,12,0.0,62,,,13,+3 Laps,12.0,5678.929,01:34:38.929000,6787.236,91.59562903225806,0 days 01:53:07.236000
179,69,18,22,13,0.0,50,,,20,Spun off,,4587.807,01:16:27.807000,10437.261,91.75614,0 days 02:53:57.261000
179,35,16,6,14,0.0,40,,,6,Gearbox,,3518.276,00:58:38.276000,12863.697,87.95689999999999,0 days 03:34:23.697000
179,64,15,12,15,0.0,40,,,7,Transmission,,3534.533,00:58:54.533000,12923.136,88.363325,0 days 03:35:23.136000
179,65,24,14,16,0.0,40,,,7,Transmission,,3569.425,00:59:29.425000,13050.71,89.235625,0 days 03:37:30.710000
179,49,17,8,17,0.0,35,,,86,Halfshaft,,3094.456,00:51:34.456000,14367.117,88.41302857142857,0 days 03:59:27.117000
179,55,15,5,18,0.0,27,,,7,Transmission,,2388.894,00:39:48.894000,16678.019,88.47755555555555,0 days 04:37:58.019000
179,70,3,17,19,0.0,24,,,6,Gearbox,,2131.319,00:35:31.319000,17605.583,88.80495833333333,0 days 04:53:25.583000
179,44,20,15,20,0.0,24,,,6,Gearbox,,2250.846,00:37:30.846000,18592.926,93.78525,0 days 05:09:52.926000
179,48,18,21,21,0.0,0,,,6,Gearbox,,,,,,NaT
179,22,24,7,22,0.0,64,,,2,Disqualified,,5666.916,01:34:26.916000,6043.235,88.5455625,0 days 01:40:43.235000
180,57,1,2,1,10.0,69,,,1,Finished,1.0,6095.728,01:41:35.728000,6095.728,88.34388405797101,0 days 01:41:35.728000
180,21,22,7,2,6.0,69,,,1,Finished,2.0,6096.509,01:41:36.509000,6096.509,88.35520289855073,0 days 01:41:36.509000
180,56,6,3,3,4.0,69,,,1,Finished,3.0,6097.524,01:41:37.524000,6097.524,88.36991304347826,0 days 01:41:37.524000
180,23,3,13,4,3.0,69,,,1,Finished,4.0,6098.119,01:41:38.119000,6098.119,88.37853623188406,0 days 01:41:38.119000
180,65,24,10,5,2.0,69,,,1,Finished,5.0,6098.532,01:41:38.532000,6098.532,88.38452173913043,0 days 01:41:38.532000
180,64,15,18,6,1.0,69,,,1,Finished,6.0,6099.438,01:41:39.438000,6099.438,88.39765217391304,0 days 01:41:39.438000
180,14,1,4,7,0.0,69,,,1,Finished,7.0,6100.731,01:41:40.731000,6100.731,88.41639130434783,0 days 01:41:40.731000
180,48,18,22,8,0.0,68,,,11,+1 Lap,8.0,6099.918,01:41:39.918000,6684.792,89.70467647058823,0 days 01:51:24.792000
180,44,20,15,9,0.0,68,,,11,+1 Lap,9.0,6100.658,01:41:40.658000,6685.603,89.71555882352942,0 days 01:51:25.603000
180,69,18,21,10,0.0,67,,,12,+2 Laps,10.0,6098.063,01:41:38.063000,6970.905,91.01586567164179,0 days 01:56:10.905000
180,49,17,6,11,0.0,65,,,23,Brakes,11.0,5690.784,01:34:50.784000,7249.183,87.55052307692307,0 days 02:00:49.183000
180,70,3,12,12,0.0,50,,,23,Brakes,,4506.199,01:15:06.199000,12126.182,90.12397999999999,0 days 03:22:06.182000
180,68,21,19,13,0.0,41,,,7,Transmission,,3723.91,01:02:03.910000,15040.963,90.82707317073171,0 days 04:10:40.963000
180,35,16,16,14,0.0,34,,,20,Spun off,,3042.083,00:50:42.083000,16977.507,89.47302941176471,0 days 04:42:57.507000
180,30,6,1,15,0.0,29,,,20,Spun off,,2579.412,00:42:59.412000,18411.665,88.94524137931033,0 days 05:06:51.665000
180,37,21,20,16,0.0,22,,,7,Transmission,,2053.284,00:34:13.284000,21573.482,93.33109090909092,0 days 05:59:33.482000
180,71,17,14,17,0.0,14,,,20,Spun off,,1383.12,00:23:03.120000,25563.021,98.7942857142857,0 days 07:06:03.021000
180,22,24,5,18,0.0,14,,,38,Steering,,1477.962,00:24:37.962000,27315.905,105.56871428571428,0 days 07:35:15.905000
180,41,16,17,19,0.0,2,,,20,Spun off,,224.846,00:03:44.846000,33743.763,112.423,0 days 09:22:23.763000
180,55,15,8,20,0.0,0,,,4,Collision,,,,,,NaT
180,15,20,9,21,0.0,0,,,4,Collision,,,,,,NaT
180,25,22,11,22,0.0,0,,,7,Transmission,,,,,,NaT
181,49,17,5,1,10.0,72,,,1,Finished,1.0,7104.343,01:58:24.343000,7104.343,98.67143055555556,0 days 01:58:24.343000
181,57,1,14,2,6.0,72,,,1,Finished,2.0,7115.435,01:58:35.435000,7115.435,98.82548611111112,0 days 01:58:35.435000
181,22,24,1,3,4.0,72,,,1,Finished,3.0,7147.775,01:59:07.775000,7147.775,99.27465277777777,0 days 01:59:07.775000
181,23,3,16,4,3.0,72,,,1,Finished,4.0,7149.818,01:59:09.818000,7149.818,99.30302777777779,0 days 01:59:09.818000
181,30,6,6,5,2.0,72,,,1,Finished,5.0,7152.224,01:59:12.224000,7152.224,99.33644444444445,0 days 01:59:12.224000
181,56,6,17,6,1.0,72,,,1,Finished,6.0,7153.244,01:59:13.244000,7153.244,99.3506111111111,0 days 01:59:13.244000
181,15,20,8,7,0.0,72,,,1,Finished,7.0,7162.114,01:59:22.114000,7162.114,99.47380555555554,0 days 01:59:22.114000
181,44,20,3,8,0.0,72,,,1,Finished,8.0,7162.874,01:59:22.874000,7162.874,99.48436111111111,0 days 01:59:22.874000
181,41,16,10,9,0.0,72,,,1,Finished,9.0,7193.107,01:59:53.107000,7193.107,99.90426388888889,0 days 01:59:53.107000
181,69,18,20,10,0.0,71,,,11,+1 Lap,10.0,7145.221,01:59:05.221000,7825.527,100.63691549295774,0 days 02:10:25.527000
181,37,21,21,11,0.0,71,,,11,+1 Lap,11.0,7188.956,01:59:48.956000,7873.426,101.25290140845071,0 days 02:11:13.426000
181,21,22,7,12,0.0,42,,,20,Spun off,,4311.84,01:11:51.840000,18479.314,102.66285714285715,0 days 05:07:59.314000
181,71,17,18,13,0.0,31,,,10,Electrical,,3349.428,00:55:49.428000,23726.916,108.04606451612902,0 days 06:35:26.916000
181,70,3,15,14,0.0,26,,,5,Engine,,2362.354,00:39:22.354000,21588.281,90.85976923076922,0 days 05:59:48.281000
181,35,16,12,15,0.0,25,,,20,Spun off,,2192.565,00:36:32.565000,21153.867,87.7026,0 days 05:52:33.867000
181,25,22,13,16,0.0,25,,,20,Spun off,,2218.316,00:36:58.316000,21402.313,88.73263999999999,0 days 05:56:42.313000
181,48,18,19,17,0.0,25,,,20,Spun off,,2247.718,00:37:27.718000,21685.983,89.90871999999999,0 days 06:01:25.983000
181,55,15,2,18,0.0,24,,,20,Spun off,,2043.021,00:34:03.021000,20838.814,85.125875,0 days 05:47:18.814000
181,14,1,4,19,0.0,9,,,10,Electrical,,725.368,00:12:05.368000,24082.218,80.59644444444444,0 days 06:41:22.218000
181,64,15,11,20,0.0,6,,,7,Transmission,,504.291,00:08:24.291000,26021.416,84.0485,0 days 07:13:41.416000
181,65,24,9,21,0.0,4,,,6,Gearbox,,367.674,00:06:07.674000,29119.781,91.9185,0 days 08:05:19.781000
181,68,21,22,22,0.0,71,,,2,Disqualified,,7181.08,01:59:41.080000,7646.333,101.14197183098591,0 days 02:07:26.333000
182,14,1,3,1,10.0,60,,,1,Finished,1.0,5550.144,01:32:30.144000,5550.144,92.50240000000001,0 days 01:32:30.144000
182,56,6,4,2,6.0,60,,,1,Finished,2.0,5551.973,01:32:31.973000,5551.973,92.53288333333333,0 days 01:32:31.973000
182,23,3,8,3,4.0,60,,,1,Finished,3.0,5577.555,01:32:57.555000,5577.555,92.95925000000001,0 days 01:32:57.555000
182,49,17,5,4,3.0,60,,,1,Finished,4.0,5577.933,01:32:57.933000,5577.933,92.96555,0 days 01:32:57.933000
182,71,17,6,5,2.0,60,,,1,Finished,5.0,5588.75,01:33:08.750000,5588.75,93.14583333333333,0 days 01:33:08.750000
182,64,15,12,6,1.0,60,,,1,Finished,6.0,5603.787,01:33:23.787000,5603.787,93.39645,0 days 01:33:23.787000
182,21,22,17,7,0.0,60,,,1,Finished,7.0,5604.758,01:33:24.758000,5604.758,93.41263333333333,0 days 01:33:24.758000
182,22,24,7,8,0.0,60,,,1,Finished,8.0,5618.734,01:33:38.734000,5618.734,93.64556666666667,0 days 01:33:38.734000
182,15,20,14,9,0.0,60,,,1,Finished,9.0,5622.189,01:33:42.189000,5622.189,93.70315000000001,0 days 01:33:42.189000
182,25,22,18,10,0.0,60,,,1,Finished,10.0,5622.267,01:33:42.267000,5622.267,93.70445,0 days 01:33:42.267000
182,70,3,13,11,0.0,60,,,1,Finished,11.0,5627.268,01:33:47.268000,5627.268,93.7878,0 days 01:33:47.268000
182,65,24,11,12,0.0,60,,,1,Finished,12.0,5627.853,01:33:47.853000,5627.853,93.79755,0 days 01:33:47.853000
182,44,20,15,13,0.0,60,,,1,Finished,13.0,5630.636,01:33:50.636000,5630.636,93.84393333333334,0 days 01:33:50.636000
182,55,15,10,14,0.0,59,,,11,+1 Lap,14.0,5592.794,01:33:12.794000,6142.594,94.79311864406779,0 days 01:42:22.594000
182,48,18,22,15,0.0,58,,,12,+2 Laps,15.0,5561.812,01:32:41.812000,6386.494,95.89331034482758,0 days 01:46:26.494000
182,68,21,19,16,0.0,58,,,12,+2 Laps,16.0,5595.047,01:33:15.047000,6424.657,96.46632758620689,0 days 01:47:04.657000
182,41,16,16,17,0.0,41,,,22,Suspension,,3919.054,01:05:19.054000,11183.642,95.58668292682927,0 days 03:06:23.642000
182,57,1,1,18,0.0,35,,,36,Wheel,,3399.055,00:56:39.055000,13110.641,97.11585714285714,0 days 03:38:30.641000
182,35,16,9,19,0.0,29,,,86,Halfshaft,,2733.631,00:45:33.631000,14422.26,94.26313793103448,0 days 04:00:22.260000
182,69,18,21,20,0.0,6,,,6,Gearbox,,631.457,00:10:31.457000,23363.909,105.24283333333334,0 days 06:29:23.909000
182,37,21,20,21,0.0,0,,,6,Gearbox,,,,,,NaT
182,30,6,2,22,0.0,0,,,23,Brakes,,,,,,NaT
183,56,6,3,1,10.0,71,,,1,Finished,1.0,5292.438,01:28:12.438000,5292.438,74.54138028169014,0 days 01:28:12.438000
183,14,1,2,2,6.0,71,,,1,Finished,2.0,5292.751,01:28:12.751000,5292.751,74.54578873239437,0 days 01:28:12.751000
183,57,1,1,3,4.0,71,,,1,Finished,3.0,5314.72,01:28:34.720000,5314.72,74.85521126760564,0 days 01:28:34.720000
183,49,17,4,4,3.0,71,,,1,Finished,4.0,5345.241,01:29:05.241000,5345.241,75.28508450704226,0 days 01:29:05.241000
183,25,22,10,5,2.0,71,,,1,Finished,5.0,5358.796,01:29:18.796000,5358.796,75.476,0 days 01:29:18.796000
183,64,15,16,6,1.0,71,,,1,Finished,6.0,5363.371,01:29:23.371000,5363.371,75.5404366197183,0 days 01:29:23.371000
183,15,20,13,7,0.0,70,,,11,+1 Lap,7.0,5308.541,01:28:28.541000,5815.127,75.83630000000001,0 days 01:36:55.127000
183,71,17,11,8,0.0,70,,,11,+1 Lap,8.0,5309.69,01:28:29.690000,5816.386,75.85271428571428,0 days 01:36:56.386000
183,63,6,7,9,0.0,70,,,11,+1 Lap,9.0,5315.747,01:28:35.747000,5823.021,75.93924285714286,0 days 01:37:03.021000
183,44,20,18,10,0.0,70,,,11,+1 Lap,10.0,5320.035,01:28:40.035000,5827.718,76.0005,0 days 01:37:07.718000
183,48,18,22,11,0.0,70,,,11,+1 Lap,11.0,5365.126,01:29:25.126000,5877.112,76.64465714285714,0 days 01:37:57.112000
183,21,22,12,12,0.0,68,,,5,Engine,12.0,5151.478,01:25:51.478000,6185.561,75.7570294117647,0 days 01:43:05.561000
183,69,18,19,13,0.0,68,,,13,+3 Laps,13.0,5338.188,01:28:58.188000,6354.014,78.50276470588236,0 days 01:45:54.014000
183,65,24,6,14,0.0,67,,,14,+4 Laps,14.0,5360.589,01:29:20.589000,6646.33,80.00879104477612,0 days 01:50:46.330000
183,41,16,15,15,0.0,63,,,8,Clutch,15.0,4799.481,01:19:59.481000,7572.514,76.18223809523809,0 days 02:06:12.514000
183,22,24,5,16,0.0,55,,,5,Engine,,4140.915,01:09:00.915000,9621.981,75.28936363636363,0 days 02:40:21.981000
183,55,15,17,17,0.0,49,,,60,Out of fuel,,3703.944,01:01:43.944000,11270.572,75.59069387755102,0 days 03:07:50.572000
183,37,21,21,18,0.0,38,,,20,Spun off,,2946.267,00:49:06.267000,14587.898,77.53334210526316,0 days 04:03:07.898000
183,70,3,14,19,0.0,35,,,60,Out of fuel,,2678.464,00:44:38.464000,15213.676,76.52754285714286,0 days 04:13:33.676000
183,35,16,9,20,0.0,34,,,86,Halfshaft,,2600.616,00:43:20.616000,15477.49,76.48870588235295,0 days 04:17:57.490000
183,68,21,20,21,0.0,25,,,5,Engine,,1928.513,00:32:08.513000,18074.024,77.14052,0 days 05:01:14.024000
183,23,3,8,22,0.0,8,,,20,Spun off,,627.914,00:10:27.914000,23126.858,78.48925,0 days 06:25:26.858000
184,56,6,5,1,10.0,45,,,1,Finished,1.0,4918.594,01:21:58.594000,4918.594,109.30208888888889,0 days 01:21:58.594000
184,63,6,4,2,6.0,45,,,1,Finished,2.0,4919.601,01:21:59.601000,4919.601,109.32446666666667,0 days 01:21:59.601000
184,49,17,2,3,4.0,45,,,1,Finished,3.0,4923.789,01:22:03.789000,4923.789,109.41753333333332,0 days 01:22:03.789000
184,23,3,11,4,3.0,45,,,1,Finished,4.0,4931.403,01:22:11.403000,4931.403,109.58673333333334,0 days 01:22:11.403000
184,14,1,3,5,2.0,45,,,1,Finished,5.0,4935.417,01:22:15.417000,4935.417,109.67593333333335,0 days 01:22:15.417000
184,44,20,7,6,1.0,45,,,1,Finished,6.0,4948.473,01:22:28.473000,4948.473,109.96606666666666,0 days 01:22:28.473000
184,25,22,13,7,0.0,45,,,1,Finished,7.0,4951.927,01:22:31.927000,4951.927,110.04282222222221,0 days 01:22:31.927000
184,55,15,21,8,0.0,45,,,1,Finished,8.0,4989.885,01:23:09.885000,4989.885,110.88633333333334,0 days 01:23:09.885000
184,48,18,15,9,0.0,45,,,1,Finished,9.0,5026.912,01:23:46.912000,5026.912,111.70915555555555,0 days 01:23:46.912000
184,69,18,19,10,0.0,44,,,11,+1 Lap,10.0,4934.172,01:22:14.172000,5450.017,112.14027272727272,0 days 01:30:50.017000
184,65,24,17,11,0.0,40,,,6,Gearbox,11.0,4404.08,01:13:24.080000,6193.238,110.102,0 days 01:43:13.238000
184,37,21,20,12,0.0,37,,,20,Spun off,,4146.285,01:09:06.285000,7059.891,112.06175675675675,0 days 01:57:39.891000
184,57,1,1,13,0.0,25,,,27,Tyre,,2742.026,00:45:42.026000,9871.294,109.68104,0 days 02:44:31.294000
