RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POSITION,POINTS,STATUSID,STATUS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,ESTIMATED_FINISH_TIME,ESTIMATED_FINISH_TIME_STR,ML_SUCCESS_SCORE
175,56,6,6,1,1.0,10.0,1,Finished,57,0.0,,5701.66,01:35:01.660000,80.51
175,49,17,5,2,2.0,6.0,1,Finished,57,0.0,,5702.686,01:35:02.686000,75.87
175,23,3,8,3,3.0,4.0,1,Finished,57,0.0,,5708.672,01:35:08.672000,71.84
175,21,22,7,4,4.0,3.0,1,Finished,57,0.0,,5735.078,01:35:35.078000,67.35
175,22,24,4,5,5.0,2.0,1,Finished,57,0.0,,5756.357,01:35:56.357000,62.22
175,37,21,18,6,6.0,1.0,1,Finished,57,0.0,,5785.976,01:36:25.976000,61.59
175,68,21,17,7,7.0,0.0,1,Finished,57,0.0,,5787.948,01:36:27.948000,56.48
175,30,6,3,8,8.0,0.0,11,+1 Lap,56,0.0,,6284.072,01:44:44.072000,50.4
175,41,16,19,9,,0.0,6,Gearbox,48,0.0,,8513.486,02:21:53.486000,50.39
175,69,18,21,10,,0.0,6,Gearbox,42,0.0,,10385.752,02:53:05.752000,50.22
175,25,22,10,11,,0.0,22,Suspension,28,0.0,,14865.373,04:07:45.373000,47.33
175,64,15,14,12,,0.0,7,Transmission,27,0.0,,15063.242,04:11:03.242000,41.39
175,48,18,22,13,,0.0,4,Collision,25,0.0,,15785.357,04:23:05.357000,36.26
175,15,20,12,14,,0.0,4,Collision,25,0.0,,15788.54,04:23:08.540000,30.0
175,44,20,20,15,,0.0,36,Wheel,23,0.0,,15810.267,04:23:30.267000,24.23
175,70,3,15,17,,0.0,20,Spun off,20,0.0,,16616.897,04:36:56.897000,18.55
175,14,1,2,18,,0.0,9,Hydraulics,13,0.0,,17303.446,04:48:23.446000,12.92
175,57,1,1,16,,0.0,37,Throttle,21,0.0,,17390.738,04:49:50.738000,6.22
175,35,16,11,19,,0.0,65,Rear wing,13,0.0,,17682.754,04:54:42.754000,0.0
176,57,1,1,1,1.0,10.0,1,Finished,72,0.0,,5763.785,01:36:03.785000,80.0
176,30,6,4,2,2.0,6.0,1,Finished,72,0.0,,5768.71,01:36:08.710000,76.03
176,49,17,8,3,3.0,4.0,60,Out of fuel,71,0.0,,6129.858,01:42:09.858000,73.83
176,23,3,11,4,4.0,3.0,11,+1 Lap,71,0.0,,6333.453,01:45:33.453000,71.06
176,56,6,6,5,5.0,2.0,11,+1 Lap,71,0.0,,6333.72,01:45:33.720000,66.22
176,44,20,12,6,6.0,1.0,11,+1 Lap,71,0.0,,6388.77,01:46:28.770000,63.23
176,25,22,9,7,7.0,0.0,12,+2 Laps,70,0.0,,6589.999,01:49:49.999000,60.2
176,68,21,19,8,8.0,0.0,13,+3 Laps,69,0.0,,6863.877,01:54:23.877000,60.19
176,48,18,20,9,9.0,0.0,13,+3 Laps,69,0.0,,6925.787,01:55:25.787000,56.33
176,37,21,17,10,,0.0,9,Hydraulics,52,0.0,,12006.579,03:20:06.579000,54.53
176,35,16,21,11,,0.0,9,Hydraulics,49,0.0,,12919.444,03:35:19.444000,50.09
176,22,24,3,13,,0.0,5,Engine,42,0.0,,14593.264,04:03:13.264000,46.59
176,64,15,15,14,,0.0,4,Collision,42,0.0,,14817.124,04:06:57.124000,41.3
176,70,3,16,12,,0.0,6,Gearbox,43,0.0,,15147.575,04:12:27.575000,35.94
176,21,22,5,15,,0.0,8,Clutch,38,0.0,,15863.766,04:24:23.766000,31.3
176,72,18,18,16,,0.0,20,Spun off,31,0.0,,18206.576,05:03:26.576000,26.93
176,55,15,14,17,,0.0,6,Gearbox,27,0.0,,19370.269,05:22:50.269000,21.38
176,15,20,13,19,,0.0,6,Gearbox,21,0.0,,22161.348,06:09:21.348000,16.62
176,14,1,2,18,,0.0,6,Gearbox,22,0.0,,23607.601,06:33:27.601000,10.96
176,71,17,7,21,,0.0,4,Collision,10,0.0,,25301.474,07:01:41.474000,5.83
176,65,24,10,20,,0.0,9,Hydraulics,15,0.0,,25463.204,07:04:23.204000,0.0
177,30,6,3,1,1.0,10.0,1,Finished,62,0.0,,5624.792,01:33:44.792000,80.0
177,14,1,2,2,2.0,6.0,1,Finished,62,0.0,,5629.057,01:33:49.057000,75.79
177,22,24,6,3,3.0,4.0,11,+1 Lap,61,0.0,,6176.479,01:42:56.479000,74.28
177,71,17,8,4,4.0,3.0,11,+1 Lap,61,0.0,,6177.476,01:42:57.476000,70.14
177,21,22,16,5,5.0,2.0,11,+1 Lap,61,0.0,,6220.696,01:43:40.696000,67.71
177,55,15,13,6,6.0,1.0,11,+1 Lap,61,0.0,,6227.341,01:43:47.341000,62.49
177,63,16,19,7,7.0,0.0,13,+3 Laps,59,0.0,,6622.472,01:50:22.472000,60.88
177,69,18,22,8,8.0,0.0,13,+3 Laps,59,0.0,,6748.555,01:52:28.555000,56.79
177,48,18,21,9,9.0,0.0,13,+3 Laps,59,0.0,,6775.83,01:52:55.830000,52.11
177,65,24,12,10,10.0,0.0,5,Engine,58,0.0,,6898.187,01:54:58.187000,46.67
177,70,3,10,11,11.0,0.0,20,Spun off,58,0.0,,6907.71,01:55:07.710000,41.96
177,44,20,11,13,,0.0,37,Throttle,48,0.0,,10003.444,02:46:43.444000,41.11
177,64,15,15,12,,0.0,20,Spun off,49,0.0,,10007.003,02:46:47.003000,35.91
177,56,6,4,14,,0.0,5,Engine,46,0.0,,10184.303,02:49:44.303000,30.55
177,49,17,7,15,,0.0,20,Spun off,46,0.0,,10255.288,02:50:55.288000,25.45
177,23,3,9,17,,0.0,37,Throttle,28,0.0,,15378.129,04:16:18.129000,21.98
177,68,21,20,16,,0.0,32,Fuel pressure,29,0.0,,15727.878,04:22:07.878000,16.69
177,57,1,1,18,,0.0,20,Spun off,17,0.0,,18086.545,05:01:26.545000,11.38
177,37,21,18,19,,0.0,20,Spun off,5,0.0,,22953.965,06:22:33.965000,6.22
177,25,22,17,20,,0.0,20,Spun off,5,0.0,,22988.529,06:23:08.529000,0.0
178,30,6,2,1,1.0,10.0,1,Finished,78,0.0,,6571.812,01:49:31.812000,80.13
178,56,6,4,2,2.0,6.0,1,Finished,78,0.0,,6602.288,01:50:02.288000,76.27
178,57,1,1,3,3.0,4.0,1,Finished,78,0.0,,6609.295,01:50:09.295000,72.38
178,49,17,6,4,4.0,3.0,1,Finished,78,0.0,,6625.821,01:50:25.821000,69.18
178,21,22,9,5,5.0,2.0,11,+1 Lap,77,0.0,,7190.71,01:59:50.710000,67.71
178,25,22,10,6,6.0,1.0,11,+1 Lap,77,0.0,,7207.223,02:00:07.223000,63.93
178,15,20,7,7,7.0,0.0,11,+1 Lap,77,0.0,,7226.966,02:00:26.966000,59.45
178,70,3,11,8,8.0,0.0,12,+2 Laps,76,0.0,,7506.844,02:05:06.844000,58.43
178,22,24,5,9,9.0,0.0,20,Spun off,71,0.0,,8984.183,02:29:44.183000,55.08
178,23,3,16,10,,0.0,20,Spun off,54,0.0,,14998.177,04:09:58.177000,55.07
178,55,15,14,11,,0.0,22,Suspension,50,0.0,,16323.597,04:32:03.597000,50.24
178,64,15,15,12,,0.0,22,Suspension,49,0.0,,16449.748,04:34:09.748000,46.11
178,44,20,18,13,,0.0,5,Engine,40,0.0,,19789.848,05:29:49.848000,41.74
178,14,1,3,14,,0.0,6,Gearbox,36,0.0,,20580.29,05:43:00.290000,37.06
178,63,16,12,15,,0.0,23,Brakes,36,0.0,,21029.265,05:50:29.265000,32.68
178,68,21,19,16,,0.0,5,Engine,36,0.0,,21371.513,05:56:11.513000,27.99
178,35,16,8,17,,0.0,44,Oil leak,32,0.0,,22069.725,06:07:49.725000,23.91
178,65,24,13,18,,0.0,22,Suspension,32,0.0,,22350.621,06:12:30.621000,19.21
178,37,21,21,19,,0.0,6,Gearbox,30,0.0,,23795.141,06:36:35.141000,14.77
178,48,18,22,20,,0.0,20,Spun off,24,0.0,,25896.126,07:11:36.126000,10.28
178,69,18,20,21,,0.0,6,Gearbox,10,0.0,,31368.926,08:42:48.926000,5.44
178,71,17,17,22,,0.0,4,Collision,3,0.0,,34825.765,09:40:25.765000,0.0
179,57,1,1,1,1.0,10.0,1,Finished,65,0.0,,5653.665,01:34:13.665000,80.01
179,14,1,3,2,2.0,6.0,1,Finished,65,0.0,,5659.903,01:34:19.903000,76.01
179,30,6,4,3,3.0,4.0,1,Finished,65,0.0,,5664.51,01:34:24.510000,72.0
179,56,6,2,4,4.0,3.0,1,Finished,65,0.0,,5683.847,01:34:43.847000,68.07
179,23,3,10,5,5.0,2.0,1,Finished,65,0.0,,5740.873,01:35:40.873000,65.33
179,22,24,7,22,,0.0,2,Disqualified,64,0.0,,6043.235,01:40:43.235000,63.17
179,15,20,9,6,6.0,1.0,11,+1 Lap,64,0.0,,6212.731,01:43:32.731000,59.94
179,71,17,11,7,7.0,0.0,11,+1 Lap,64,0.0,,6213.845,01:43:33.845000,55.76
179,63,16,16,8,8.0,0.0,11,+1 Lap,64,0.0,,6275.293,01:44:35.293000,53.37
179,21,22,13,9,9.0,0.0,11,+1 Lap,64,0.0,,6277.091,01:44:37.091000,48.19
179,25,22,18,10,10.0,0.0,11,+1 Lap,64,0.0,,6284.598,01:44:44.598000,45.34
179,37,21,19,11,11.0,0.0,12,+2 Laps,63,0.0,,6506.405,01:48:26.405000,41.27
179,68,21,20,12,12.0,0.0,13,+3 Laps,62,0.0,,6787.236,01:53:07.236000,37.1
179,69,18,22,13,,0.0,20,Spun off,50,0.0,,10437.261,02:53:57.261000,35.93
179,35,16,6,14,,0.0,6,Gearbox,40,0.0,,12863.697,03:34:23.697000,31.29
179,64,15,12,15,,0.0,7,Transmission,40,0.0,,12923.136,03:35:23.136000,26.04
179,65,24,14,16,,0.0,7,Transmission,40,0.0,,13050.71,03:37:30.710000,20.93
179,49,17,8,17,,0.0,86,Halfshaft,35,0.0,,14367.117,03:59:27.117000,16.12
179,55,15,5,18,,0.0,7,Transmission,27,0.0,,16678.019,04:37:58.019000,11.08
179,70,3,17,19,,0.0,6,Gearbox,24,0.0,,17605.583,04:53:25.583000,5.75
179,44,20,15,20,,0.0,6,Gearbox,24,0.0,,18592.926,05:09:52.926000,0.0
180,57,1,2,1,1.0,10.0,1,Finished,69,0.0,,6095.728,01:41:35.728000,80.0
180,21,22,7,2,2.0,6.0,1,Finished,69,0.0,,6096.509,01:41:36.509000,75.7
180,56,6,3,3,3.0,4.0,1,Finished,69,0.0,,6097.524,01:41:37.524000,71.11
180,23,3,13,4,4.0,3.0,1,Finished,69,0.0,,6098.119,01:41:38.119000,67.99
180,65,24,10,5,5.0,2.0,1,Finished,69,0.0,,6098.532,01:41:38.532000,62.72
180,64,15,18,6,6.0,1.0,1,Finished,69,0.0,,6099.438,01:41:39.438000,60.44
180,14,1,4,7,7.0,0.0,1,Finished,69,0.0,,6100.731,01:41:40.731000,53.55
180,48,18,22,8,8.0,0.0,11,+1 Lap,68,0.0,,6684.792,01:51:24.792000,53.54
180,44,20,15,9,9.0,0.0,11,+1 Lap,68,0.0,,6685.603,01:51:25.603000,47.43
180,69,18,21,10,10.0,0.0,12,+2 Laps,67,0.0,,6970.905,01:56:10.905000,45.21
180,49,17,6,11,11.0,0.0,23,Brakes,65,0.0,,7249.183,02:00:49.183000,38.16
180,70,3,12,12,,0.0,23,Brakes,50,0.0,,12126.182,03:22:06.182000,36.77
180,68,21,19,13,,0.0,7,Transmission,41,0.0,,15040.963,04:10:40.963000,32.83
180,35,16,16,14,,0.0,20,Spun off,34,0.0,,16977.507,04:42:57.507000,27.95
180,30,6,1,15,,0.0,20,Spun off,29,0.0,,18411.665,05:06:51.665000,22.68
180,37,21,20,16,,0.0,7,Transmission,22,0.0,,21573.482,05:59:33.482000,17.25
180,71,17,14,17,,0.0,20,Spun off,14,0.0,,25563.021,07:06:03.021000,12.23
180,22,24,5,18,,0.0,38,Steering,14,0.0,,27315.905,07:35:15.905000,6.15
180,41,16,17,19,,0.0,20,Spun off,2,0.0,,33743.763,09:22:23.763000,0.0
181,49,17,5,1,1.0,10.0,1,Finished,72,0.0,,7104.343,01:58:24.343000,80.42
181,57,1,14,2,2.0,6.0,1,Finished,72,0.0,,7115.435,01:58:35.435000,79.71
181,22,24,1,3,3.0,4.0,1,Finished,72,0.0,,7147.775,01:59:07.775000,72.58
181,23,3,16,4,4.0,3.0,1,Finished,72,0.0,,7149.818,01:59:09.818000,71.55
181,30,6,6,5,5.0,2.0,1,Finished,72,0.0,,7152.224,01:59:12.224000,65.21
181,56,6,17,6,6.0,1.0,1,Finished,72,0.0,,7153.244,01:59:13.244000,63.98
181,15,20,8,7,7.0,0.0,1,Finished,72,0.0,,7162.114,01:59:22.114000,58.28
181,44,20,3,8,8.0,0.0,1,Finished,72,0.0,,7162.874,01:59:22.874000,53.33
181,41,16,10,9,9.0,0.0,1,Finished,72,0.0,,7193.107,01:59:53.107000,50.51
181,68,21,22,22,,0.0,2,Disqualified,71,0.0,,7646.333,02:07:26.333000,49.66
181,69,18,20,10,10.0,0.0,11,+1 Lap,71,0.0,,7825.527,02:10:25.527000,45.52
181,37,21,21,11,11.0,0.0,11,+1 Lap,71,0.0,,7873.426,02:11:13.426000,41.38
181,21,22,7,12,,0.0,20,Spun off,42,0.0,,18479.314,05:07:59.314000,41.36
181,55,15,2,18,,0.0,20,Spun off,24,0.0,,20838.814,05:47:18.814000,38.16
181,35,16,12,15,,0.0,20,Spun off,25,0.0,,21153.867,05:52:33.867000,33.15
181,25,22,13,16,,0.0,20,Spun off,25,0.0,,21402.313,05:56:42.313000,28.49
181,70,3,15,14,,0.0,5,Engine,26,0.0,,21588.281,05:59:48.281000,24.18
181,48,18,19,17,,0.0,20,Spun off,25,0.0,,21685.983,06:01:25.983000,19.04
181,71,17,18,13,,0.0,10,Electrical,31,0.0,,23726.916,06:35:26.916000,14.72
181,14,1,4,19,,0.0,10,Electrical,9,0.0,,24082.218,06:41:22.218000,10.47
181,64,15,11,20,,0.0,7,Transmission,6,0.0,,26021.416,07:13:41.416000,5.38
181,65,24,9,21,,0.0,6,Gearbox,4,0.0,,29119.781,08:05:19.781000,0.0
182,14,1,3,1,1.0,10.0,1,Finished,60,0.0,,5550.144,01:32:30.144000,80.0
182,56,6,4,2,2.0,6.0,1,Finished,60,0.0,,5551.973,01:32:31.973000,76.21
182,23,3,8,3,3.0,4.0,1,Finished,60,0.0,,5577.555,01:32:57.555000,72.55
182,49,17,5,4,4.0,3.0,1,Finished,60,0.0,,5577.933,01:32:57.933000,67.78
182,71,17,6,5,5.0,2.0,1,Finished,60,0.0,,5588.75,01:33:08.750000,64.03
182,64,15,12,6,6.0,1.0,1,Finished,60,0.0,,5603.787,01:33:23.787000,60.8
182,21,22,17,7,7.0,0.0,1,Finished,60,0.0,,5604.758,01:33:24.758000,58.55
182,22,24,7,8,8.0,0.0,1,Finished,60,0.0,,5618.734,01:33:38.734000,51.55
182,15,20,14,9,9.0,0.0,1,Finished,60,0.0,,5622.189,01:33:42.189000,48.52
182,25,22,18,10,10.0,0.0,1,Finished,60,0.0,,5622.267,01:33:42.267000,45.31
182,70,3,13,11,11.0,0.0,1,Finished,60,0.0,,5627.268,01:33:47.268000,39.44
182,65,24,11,12,12.0,0.0,1,Finished,60,0.0,,5627.853,01:33:47.853000,34.63
182,44,20,15,13,13.0,0.0,1,Finished,60,0.0,,5630.636,01:33:50.636000,31.25
182,55,15,10,14,14.0,0.0,11,+1 Lap,59,0.0,,6142.594,01:42:22.594000,26.5
182,48,18,22,15,15.0,0.0,12,+2 Laps,58,0.0,,6386.494,01:46:26.494000,23.3
182,68,21,19,16,16.0,0.0,12,+2 Laps,58,0.0,,6424.657,01:47:04.657000,18.71
182,41,16,16,17,,0.0,22,Suspension,41,0.0,,11183.642,03:06:23.642000,15.61
182,57,1,1,18,,0.0,36,Wheel,35,0.0,,13110.641,03:38:30.641000,10.7
182,35,16,9,19,,0.0,86,Halfshaft,29,0.0,,14422.26,04:00:22.260000,5.5
182,69,18,21,20,,0.0,6,Gearbox,6,0.0,,23363.909,06:29:23.909000,0.0
183,56,6,3,1,1.0,10.0,1,Finished,71,0.0,,5292.438,01:28:12.438000,80.0
183,14,1,2,2,2.0,6.0,1,Finished,71,0.0,,5292.751,01:28:12.751000,76.19
183,57,1,1,3,3.0,4.0,1,Finished,71,0.0,,5314.72,01:28:34.720000,72.38
183,49,17,4,4,4.0,3.0,1,Finished,71,0.0,,5345.241,01:29:05.241000,68.76
183,25,22,10,5,5.0,2.0,1,Finished,71,0.0,,5358.796,01:29:18.796000,66.05
183,64,15,16,6,6.0,1.0,1,Finished,71,0.0,,5363.371,01:29:23.371000,64.63
183,15,20,13,7,7.0,0.0,11,+1 Lap,70,0.0,,5815.127,01:36:55.127000,60.53
183,71,17,11,8,8.0,0.0,11,+1 Lap,70,0.0,,5816.386,01:36:56.386000,55.7
183,63,6,7,9,9.0,0.0,11,+1 Lap,70,0.0,,5823.021,01:37:03.021000,51.23
183,44,20,18,10,10.0,0.0,11,+1 Lap,70,0.0,,5827.718,01:37:07.718000,50.15
183,48,18,22,11,11.0,0.0,11,+1 Lap,70,0.0,,5877.112,01:37:57.112000,46.28
183,21,22,12,12,12.0,0.0,5,Engine,68,0.0,,6185.561,01:43:05.561000,40.33
183,69,18,19,13,13.0,0.0,13,+3 Laps,68,0.0,,6354.014,01:45:54.014000,38.31
183,65,24,6,14,14.0,0.0,14,+4 Laps,67,0.0,,6646.33,01:50:46.330000,33.14
183,41,16,15,15,15.0,0.0,8,Clutch,63,0.0,,7572.514,02:06:12.514000,31.86
183,22,24,5,16,,0.0,5,Engine,55,0.0,,9621.981,02:40:21.981000,28.35
183,55,15,17,17,,0.0,60,Out of fuel,49,0.0,,11270.572,03:07:50.572000,23.98
183,37,21,21,18,,0.0,20,Spun off,38,0.0,,14587.898,04:03:07.898000,20.04
183,70,3,14,19,,0.0,60,Out of fuel,35,0.0,,15213.676,04:13:33.676000,15.15
183,35,16,9,20,,0.0,86,Halfshaft,34,0.0,,15477.49,04:17:57.490000,10.24
183,68,21,20,21,,0.0,5,Engine,25,0.0,,18074.024,05:01:14.024000,5.32
183,23,3,8,22,,0.0,20,Spun off,8,0.0,,23126.858,06:25:26.858000,0.0
184,56,6,5,1,1.0,10.0,1,Finished,45,0.0,,4918.594,01:21:58.594000,80.44
184,63,6,4,2,2.0,6.0,1,Finished,45,0.0,,4919.601,01:21:59.601000,75.83
184,49,17,2,3,3.0,4.0,1,Finished,45,0.0,,4923.789,01:22:03.789000,71.58
184,23,3,11,4,4.0,3.0,1,Finished,45,0.0,,4931.403,01:22:11.403000,68.28
184,14,1,3,5,5.0,2.0,1,Finished,45,0.0,,4935.417,01:22:15.417000,63.16
184,44,20,7,6,6.0,1.0,1,Finished,45,0.0,,4948.473,01:22:28.473000,59.43
184,25,22,13,7,7.0,0.0,1,Finished,45,0.0,,4951.927,01:22:31.927000,56.25
184,55,15,21,8,8.0,0.0,1,Finished,45,0.0,,4989.885,01:23:09.885000,54.87
184,48,18,15,9,9.0,0.0,1,Finished,45,0.0,,5026.912,01:23:46.912000,48.63
184,69,18,19,10,10.0,0.0,11,+1 Lap,44,0.0,,5450.017,01:30:50.017000,45.84
184,65,24,17,11,11.0,0.0,6,Gearbox,40,0.0,,6193.238,01:43:13.238000,44.59
184,37,21,20,12,,0.0,20,Spun off,37,0.0,,7059.891,01:57:39.891000,39.93
184,57,1,1,13,,0.0,27,Tyre,25,0.0,,9871.294,02:44:31.294000,36.12
184,70,3,14,14,,0.0,24,Differential,21,0.0,,11097.094,03:04:57.094000,32.17
184,41,16,18,15,,0.0,5,Engine,20,0.0,,11398.973,03:09:58.973000,28.16
184,68,21,22,16,,0.0,5,Engine,15,0.0,,12642.915,03:30:42.915000,22.58
184,71,17,8,17,,0.0,23,Brakes,13,0.0,,13034.781,03:37:14.781000,17.22
184,15,20,9,18,,0.0,5,Engine,10,0.0,,13751.298,03:49:11.298000,11.71
184,21,22,10,19,,0.0,22,Suspension,7,0.0,,15081.121,04:11:21.121000,6.03
184,22,24,6,20,,0.0,9,Hydraulics,6,0.0,,15487.788,04:18:07.788000,0.0
185,57,1,1,1,1.0,10.0,1,Finished,77,0.0,,6383.536,01:46:23.536000,80.0
185,14,1,3,2,2.0,6.0,1,Finished,77,0.0,,6393.242,01:46:33.242000,76.19
185,56,6,2,3,3.0,4.0,1,Finished,77,0.0,,6410.764,01:46:50.764000,73.02
185,49,17,5,4,4.0,3.0,1,Finished,77,0.0,,6415.351,01:46:55.351000,69.27
185,22,24,8,5,5.0,2.0,1,Finished,77,0.0,,6427.344,01:47:07.344000,65.85
185,71,17,6,6,6.0,1.0,1,Finished,77,0.0,,6439.262,01:47:19.262000,61.67
185,25,22,7,7,7.0,0.0,1,Finished,77,0.0,,6444.548,01:47:24.548000,58.04
185,15,20,13,8,8.0,0.0,11,+1 Lap,76,0.0,,7007.558,01:56:47.558000,58.03
185,23,3,16,9,9.0,0.0,11,+1 Lap,76,0.0,,7017.491,01:56:57.491000,57.21
185,44,20,14,10,10.0,0.0,11,+1 Lap,76,0.0,,7032.083,01:57:12.083000,51.25
185,65,24,10,11,11.0,0.0,11,+1 Lap,76,0.0,,7057.383,01:57:37.383000,46.26
185,63,6,18,12,12.0,0.0,12,+2 Laps,75,0.0,,7280.594,02:01:20.594000,44.32
185,41,16,17,13,13.0,0.0,12,+2 Laps,75,0.0,,7281.81,02:01:21.810000,39.02
185,69,18,19,14,14.0,0.0,12,+2 Laps,75,0.0,,7304.929,02:01:44.929000,35.31
185,37,21,20,15,15.0,0.0,12,+2 Laps,75,0.0,,7314.053,02:01:54.053000,31.16
185,55,15,11,16,16.0,0.0,32,Fuel pressure,74,0.0,,7444.771,02:04:04.771000,25.71
185,48,18,22,17,17.0,0.0,13,+3 Laps,74,0.0,,7610.77,02:06:50.770000,22.31
185,35,16,9,18,,0.0,8,Clutch,60,0.0,,12124.233,03:22:04.233000,18.4
185,21,22,4,19,,0.0,5,Engine,52,0.0,,14477.923,04:01:17.923000,14.59
185,68,21,21,20,,0.0,7,Transmission,26,0.0,,24062.433,06:41:02.433000,10.38
185,64,15,12,21,,0.0,20,Spun off,19,0.0,,25257.364,07:00:57.364000,5.49
185,70,3,15,22,,0.0,24,Differential,10,0.0,,29679.886,08:14:39.886000,0.0
186,14,1,2,1,1.0,10.0,1,Finished,44,0.0,,5143.057,01:25:43.057000,80.0
186,57,1,1,2,2.0,6.0,1,Finished,44,0.0,,5153.526,01:25:53.526000,76.0
186,49,17,3,3,3.0,4.0,1,Finished,44,0.0,,5176.49,01:26:16.490000,72.0
186,56,6,6,4,4.0,3.0,1,Finished,44,0.0,,5188.005,01:26:28.005000,68.79
186,23,3,5,5,5.0,2.0,1,Finished,44,0.0,,5191.124,01:26:31.124000,64.51
186,71,17,4,6,6.0,1.0,1,Finished,44,0.0,,5197.973,01:26:37.973000,60.05
186,63,6,9,7,7.0,0.0,1,Finished,44,0.0,,5199.306,01:26:39.306000,56.65
186,70,3,8,8,8.0,0.0,1,Finished,44,0.0,,5210.079,01:26:50.079000,52.61
186,55,15,16,9,9.0,0.0,1,Finished,44,0.0,,5216.905,01:26:56.905000,51.65
186,22,24,7,10,10.0,0.0,1,Finished,44,0.0,,5223.799,01:27:03.799000,44.51
186,21,22,13,11,11.0,0.0,1,Finished,44,0.0,,5235.252,01:27:15.252000,41.57
186,15,20,12,12,12.0,0.0,1,Finished,44,0.0,,5239.211,01:27:19.211000,36.94
186,44,20,17,13,13.0,0.0,1,Finished,44,0.0,,5244.6,01:27:24.600000,34.74
186,25,22,15,14,14.0,0.0,1,Finished,44,0.0,,5260.802,01:27:40.802000,29.99
186,35,16,11,15,15.0,0.0,11,+1 Lap,43,0.0,,5691.022,01:34:51.022000,27.67
186,48,18,21,16,16.0,0.0,11,+1 Lap,43,0.0,,5724.013,01:35:24.013000,23.37
186,37,21,22,17,,0.0,7,Transmission,35,0.0,,7783.793,02:09:43.793000,20.2
186,69,18,20,18,,0.0,22,Suspension,33,0.0,,8249.615,02:17:29.615000,15.21
186,41,16,14,19,,0.0,6,Gearbox,33,0.0,,8632.353,02:23:52.353000,10.4
186,65,24,10,20,,0.0,23,Brakes,27,0.0,,9745.606,02:42:25.606000,5.44
186,64,15,18,21,,0.0,20,Spun off,19,0.0,,12002.046,03:20:02.046000,0.0
187,49,17,2,1,1.0,10.0,1,Finished,53,0.0,,4622.923,01:17:02.923000,80.0
187,23,3,5,2,2.0,6.0,1,Finished,53,0.0,,4626.195,01:17:06.195000,76.57
187,63,6,6,3,3.0,4.0,1,Finished,53,0.0,,4634.855,01:17:14.855000,72.67
187,22,24,7,4,4.0,3.0,1,Finished,53,0.0,,4640.553,01:17:20.553000,68.97
187,14,1,3,5,5.0,2.0,1,Finished,53,0.0,,4641.065,01:17:21.065000,64.0
187,56,6,8,6,6.0,1.0,1,Finished,53,0.0,,4650.325,01:17:30.325000,60.85
187,70,3,4,7,7.0,0.0,1,Finished,53,0.0,,4650.97,01:17:30.970000,56.23
187,35,16,11,8,8.0,0.0,1,Finished,53,0.0,,4664.72,01:17:44.720000,53.08
187,55,15,13,9,9.0,0.0,1,Finished,53,0.0,,4665.121,01:17:45.121000,49.46
187,71,17,9,10,10.0,0.0,1,Finished,53,0.0,,4679.182,01:17:59.182000,44.63
187,44,20,10,11,11.0,0.0,5,Engine,52,0.0,,4912.801,01:21:52.801000,41.16
187,65,24,15,12,,0.0,8,Clutch,40,0.0,,7744.793,02:09:04.793000,41.15
187,68,21,22,13,,0.0,20,Spun off,35,0.0,,9368.555,02:36:08.555000,38.35
187,37,21,21,14,,0.0,54,Withdrew,35,0.0,,9725.948,02:42:05.948000,34.91
187,57,1,1,15,,0.0,20,Spun off,29,0.0,,10144.602,02:49:04.602000,29.48
187,15,20,12,16,,0.0,25,Overheating,29,0.0,,10471.207,02:54:31.207000,24.86
187,41,16,18,17,,0.0,67,Wheel bearing,25,0.0,,11489.36,03:11:29.360000,20.6
187,69,18,19,18,,0.0,4,Collision,23,0.0,,11978.19,03:19:38.190000,15.48
187,25,22,14,19,,0.0,10,Electrical,11,0.0,,15087.983,04:11:27.983000,10.89
187,64,15,16,20,,0.0,20,Spun off,1,0.0,,18959.796,05:15:59.796000,5.96
187,21,22,17,21,,0.0,20,Spun off,1,0.0,,19138.194,05:18:58.194000,0.0
188,65,24,14,1,1.0,10.0,1,Finished,66,0.0,,6114.314,01:41:54.314000,82.03
188,15,20,10,2,2.0,6.0,1,Finished,66,0.0,,6136.933,01:42:16.933000,76.4
188,22,24,15,3,3.0,4.0,1,Finished,66,0.0,,6137.18,01:42:17.180000,73.96
188,23,3,4,4,4.0,3.0,1,Finished,66,0.0,,6153.822,01:42:33.822000,67.05
188,57,1,3,5,5.0,2.0,1,Finished,66,0.0,,6177.264,01:42:57.264000,62.22
188,48,18,20,6,6.0,1.0,1,Finished,66,0.0,,6179.468,01:42:59.468000,61.5
188,56,6,9,7,7.0,0.0,1,Finished,66,0.0,,6180.997,01:43:00.997000,53.69
188,41,16,17,8,8.0,0.0,11,+1 Lap,65,0.0,,6721.061,01:52:01.061000,53.11
188,44,20,5,9,9.0,0.0,11,+1 Lap,65,0.0,,6731.134,01:52:11.134000,46.73
188,35,16,8,10,10.0,0.0,8,Clutch,61,0.0,,7783.807,02:09:43.807000,45.91
188,69,18,19,11,,0.0,6,Gearbox,53,0.0,,10378.953,02:52:58.953000,43.62
188,37,21,22,12,,0.0,6,Gearbox,52,0.0,,11082.572,03:04:42.572000,37.91
188,21,22,6,13,,0.0,20,Spun off,48,0.0,,11835.615,03:17:15.615000,31.99
