RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR,ESTIMATED_FINISH_TIME,AVG_LAP_TIME,ESTIMATED_FINISH_TIME_STR
900,3,131,3,1,25.0,57,206.436,1:32.478,1,Finished,1.0,5578.71,01:32:58.710000,5578.71,97.87210526315789,0 days 01:32:58.710000
900,825,1,4,2,18.0,57,205.131,1:33.066,1,Finished,2.0,5605.487,01:33:25.487000,5605.487,98.34187719298245,0 days 01:33:25.487000
900,18,1,10,3,15.0,57,205.46,1:32.917,1,Finished,3.0,5608.737,01:33:28.737000,5608.737,98.39889473684211,0 days 01:33:28.737000
900,4,6,5,4,12.0,57,204.867,1:33.186,1,Finished,4.0,5613.994,01:33:33.994000,5613.994,98.49112280701753,0 days 01:33:33.994000
900,822,3,15,5,10.0,57,206.128,1:32.616,1,Finished,5.0,5626.349,01:33:46.349000,5626.349,98.70787719298247,0 days 01:33:46.349000
900,807,10,7,6,8.0,57,206.235,1:32.568,1,Finished,6.0,5629.428,01:33:49.428000,5629.428,98.76189473684211,0 days 01:33:49.428000
900,8,6,11,7,6.0,57,204.814,1:33.210,1,Finished,7.0,5636.385,01:33:56.385000,5636.385,98.88394736842106,0 days 01:33:56.385000
900,818,5,6,8,4.0,57,203.763,1:33.691,1,Finished,8.0,5639.151,01:33:59.151000,5639.151,98.93247368421052,0 days 01:33:59.151000
900,826,5,8,9,2.0,57,203.387,1:33.864,1,Finished,9.0,5642.295,01:34:02.295000,5642.295,98.98763157894737,0 days 01:34:02.295000
900,815,10,16,10,1.0,57,206.088,1:32.634,1,Finished,10.0,5664.626,01:34:24.626000,5664.626,99.37940350877193,0 days 01:34:24.626000
900,16,15,13,11,0.0,56,204.472,1:33.366,11,+1 Lap,11.0,5586.852,01:33:06.852000,6141.547,99.76521428571428,0 days 01:42:21.547000
900,821,15,20,12,0.0,56,201.882,1:34.564,11,+1 Lap,12.0,5592.956,01:33:12.956000,6148.257,99.87421428571429,0 days 01:42:28.257000
900,820,206,17,13,0.0,55,202.658,1:34.202,12,+2 Laps,13.0,5601.069,01:33:21.069000,6443.266,101.83761818181819,0 days 01:47:23.266000
900,824,206,18,14,0.0,49,199.621,1:35.635,18,+8 Laps,,5672.241,01:34:32.241000,8511.834,115.76002040816327,0 days 02:21:51.834000
900,154,208,22,15,0.0,43,200.363,1:35.281,132,ERS,,4344.165,01:12:24.165000,8465.06,101.02709302325582,0 days 02:21:05.060000
900,813,208,21,16,0.0,29,201.451,1:34.766,132,ERS,,3016.969,00:50:16.969000,11207.52,104.03341379310345,0 days 03:06:47.520000
900,828,207,19,17,0.0,27,196.141,1:37.332,51,Oil pressure,,2835.386,00:47:15.386000,11672.339,105.0142962962963,0 days 03:14:32.339000
900,20,9,12,18,0.0,3,196.682,1:37.064,5,Engine,,342.384,00:05:42.384000,17369.14,114.128,0 days 04:49:29.140000
900,1,131,1,19,0.0,2,173.636,1:49.947,5,Engine,,206.415,00:03:26.415000,15883.634,103.2075,0 days 04:24:43.634000
900,13,3,9,20,0.0,0,190.361,1:40.287,4,Collision,,,,,,NaT
900,155,207,14,21,0.0,0,,,4,Collision,,,,,,NaT
900,817,9,2,22,0.0,57,,,2,Disqualified,,5603.235,01:33:23.235000,5883.397,98.30236842105262,0 days 01:38:03.397000
901,1,131,1,1,25.0,56,193.611,1:43.066,1,Finished,1.0,6025.974,01:40:25.974000,6025.974,107.60667857142857,0 days 01:40:25.974000
901,3,131,3,2,18.0,56,191.946,1:43.960,1,Finished,2.0,6043.287,01:40:43.287000,6043.287,107.91583928571428,0 days 01:40:43.287000
901,20,9,2,3,15.0,56,191.341,1:44.289,1,Finished,3.0,6050.508,01:40:50.508000,6050.508,108.04478571428571,0 days 01:40:50.508000
901,4,6,4,4,12.0,56,191.569,1:44.165,1,Finished,4.0,6061.966,01:41:01.966000,6061.966,108.24939285714287,0 days 01:41:01.966000
901,807,10,7,5,10.0,56,188.284,1:45.982,1,Finished,5.0,6073.173,01:41:13.173000,6073.173,108.44951785714285,0 days 01:41:13.173000
901,18,1,10,6,8.0,56,188.183,1:46.039,1,Finished,6.0,6109.665,01:41:49.665000,6109.665,109.10116071428571,0 days 01:41:49.665000
901,13,3,13,7,6.0,56,190.232,1:44.897,1,Finished,7.0,6111.05,01:41:51.050000,6111.05,109.12589285714286,0 days 01:41:51.050000
901,822,3,18,8,4.0,56,189.189,1:45.475,1,Finished,8.0,6111.511,01:41:51.511000,6111.511,109.13412500000001,0 days 01:41:51.511000
901,825,1,8,9,2.0,55,189.372,1:45.373,11,+1 Lap,9.0,6028.365,01:40:28.365000,6629.009,109.60663636363635,0 days 01:50:29.009000
901,826,5,11,10,1.0,55,187.026,1:46.695,11,+1 Lap,10.0,6055.334,01:40:55.334000,6658.665,110.09698181818182,0 days 01:50:58.665000
901,154,208,15,11,0.0,55,187.855,1:46.224,11,+1 Lap,11.0,6057.536,01:40:57.536000,6661.087,110.13701818181818,0 days 01:51:01.087000
901,8,6,6,12,0.0,55,189.812,1:45.129,11,+1 Lap,12.0,6057.674,01:40:57.674000,6661.239,110.13952727272728,0 days 01:51:01.239000
901,155,207,20,13,0.0,55,185.19,1:47.753,11,+1 Lap,13.0,6097.748,01:41:37.748000,6705.305,110.86814545454544,0 days 01:51:45.305000
901,828,207,22,14,0.0,54,185.626,1:47.500,12,+2 Laps,14.0,6037.511,01:40:37.511000,6949.846,111.80575925925926,0 days 01:55:49.846000
901,820,206,21,15,0.0,54,184.341,1:48.249,12,+2 Laps,15.0,6037.641,01:40:37.641000,6949.996,111.80816666666666,0 days 01:55:49.996000
901,817,9,5,16,0.0,49,190.635,1:44.675,39,Technical,,5522.546,01:32:02.546000,7952.466,112.70502040816326,0 days 02:12:32.466000
901,821,15,12,17,0.0,35,185.14,1:47.782,6,Gearbox,,3897.937,01:04:57.937000,10477.655,111.36962857142856,0 days 02:54:37.655000
901,16,15,17,18,0.0,32,184.698,1:48.040,10,Electrical,,3565.971,00:59:25.971000,11045.595,111.43659375,0 days 03:04:05.595000
901,818,5,9,19,0.0,18,183.869,1:48.527,131,Power Unit,,2089.905,00:34:49.905000,14239.219,116.10583333333335,0 days 03:57:19.219000
901,824,206,19,20,0.0,8,179.01,1:51.473,23,Brakes,,1029.632,00:17:09.632000,17946.486,128.704,0 days 04:59:06.486000
901,813,208,16,21,0.0,7,179.888,1:50.929,5,Engine,,808.607,00:13:28.607000,16301.517,115.51528571428571,0 days 04:31:41.517000
901,815,10,14,22,0.0,0,,,54,Withdrew,,,,,,NaT
902,1,131,2,1,25.0,57,200.634,1:37.108,1,Finished,1.0,5982.743,01:39:42.743000,5982.743,104.96040350877193,0 days 01:39:42.743000
902,3,131,1,2,18.0,57,200.816,1:37.020,1,Finished,2.0,5983.828,01:39:43.828000,5983.828,104.97943859649124,0 days 01:39:43.828000
902,815,10,4,3,15.0,57,196.165,1:39.320,1,Finished,3.0,6006.81,01:40:06.810000,6006.81,105.38263157894738,0 days 01:40:06.810000
902,817,9,13,4,12.0,57,196.266,1:39.269,1,Finished,4.0,6007.232,01:40:07.232000,6007.232,105.3900350877193,0 days 01:40:07.232000
902,807,10,11,5,10.0,57,197.228,1:38.785,1,Finished,5.0,6011.397,01:40:11.397000,6011.397,105.4631052631579,0 days 01:40:11.397000
902,20,9,10,6,8.0,57,196.181,1:39.312,1,Finished,6.0,6012.622,01:40:12.622000,6012.622,105.48459649122807,0 days 01:40:12.622000
902,13,3,7,7,6.0,57,196.26,1:39.272,1,Finished,7.0,6014.008,01:40:14.008000,6014.008,105.50891228070175,0 days 01:40:14.008000
902,822,3,3,8,4.0,57,195.296,1:39.762,1,Finished,8.0,6014.619,01:40:14.619000,6014.619,105.51963157894737,0 days 01:40:14.619000
902,4,6,9,9,2.0,57,195.355,1:39.732,1,Finished,9.0,6015.338,01:40:15.338000,6015.338,105.53224561403508,0 days 01:40:15.338000
902,8,6,5,10,1.0,57,195.933,1:39.438,1,Finished,10.0,6016.205,01:40:16.205000,6016.205,105.54745614035087,0 days 01:40:16.205000
902,826,5,12,11,0.0,57,194.52,1:40.160,1,Finished,11.0,6024.085,01:40:24.085000,6024.085,105.68570175438596,0 days 01:40:24.085000
902,154,208,16,12,0.0,57,195.923,1:39.443,1,Finished,12.0,6025.886,01:40:25.886000,6025.886,105.71729824561405,0 days 01:40:25.886000
902,820,206,21,13,0.0,57,191.34,1:41.825,1,Finished,13.0,6042.652,01:40:42.652000,6042.652,106.01143859649123,0 days 01:40:42.652000
902,813,208,17,14,0.0,57,195.484,1:39.666,1,Finished,14.0,6045.546,01:40:45.546000,6045.546,106.0622105263158,0 days 01:40:45.546000
902,155,207,18,15,0.0,57,192.434,1:41.246,1,Finished,15.0,6070.643,01:41:10.643000,6070.643,106.50250877192983,0 days 01:41:10.643000
902,824,206,19,16,0.0,56,190.684,1:42.175,11,+1 Lap,16.0,6059.565,01:40:59.565000,6661.193,108.20651785714286,0 days 01:51:01.193000
902,18,1,6,17,0.0,55,195.683,1:39.565,8,Clutch,17.0,5857.883,01:37:37.883000,6738.696,106.50696363636364,0 days 01:52:18.696000
902,825,1,8,18,0.0,40,194.621,1:40.108,8,Clutch,,4155.174,01:09:15.174000,9236.952,103.87935,0 days 02:33:56.952000
902,821,15,15,19,0.0,39,193.481,1:40.698,4,Collision,,4058.8,01:07:38.800000,9432.027,104.07179487179488,0 days 02:37:12.027000
902,828,207,20,20,0.0,33,192.647,1:41.134,31,Retired,,3478.846,00:57:58.846000,10635.781,105.41957575757576,0 days 02:57:15.781000
902,818,5,14,21,0.0,18,191.669,1:41.650,31,Retired,,1968.815,00:32:48.815000,13840.769,109.37861111111111,0 days 03:50:40.769000
902,16,15,22,22,0.0,17,191.403,1:41.791,4,Collision,,1973.34,00:32:53.340000,14887.109,116.07882352941176,0 days 04:08:07.109000
903,1,131,1,1,25.0,54,193.916,1:41.196,1,Finished,1.0,5812.81,01:36:52.810000,5812.81,107.64462962962963,0 days 01:36:52.810000
903,3,131,4,2,18.0,54,195.45,1:40.402,1,Finished,2.0,5831.496,01:37:11.496000,5831.496,107.99066666666667,0 days 01:37:11.496000
903,4,6,5,3,15.0,54,192.235,1:42.081,1,Finished,3.0,5838.575,01:37:18.575000,5838.575,108.12175925925925,0 days 01:37:18.575000
903,817,9,2,4,12.0,54,193.387,1:41.473,1,Finished,4.0,5839.788,01:37:19.788000,5839.788,108.14422222222221,0 days 01:37:19.788000
903,20,9,3,5,10.0,54,192.07,1:42.169,1,Finished,5.0,5863.822,01:37:43.822000,5863.822,108.5892962962963,0 days 01:37:43.822000
903,807,10,8,6,8.0,54,191.218,1:42.624,1,Finished,6.0,5870.391,01:37:50.391000,5870.391,108.71094444444444,0 days 01:37:50.391000
903,822,3,7,7,6.0,54,191.151,1:42.660,1,Finished,7.0,5870.955,01:37:50.955000,5870.955,108.72138888888888,0 days 01:37:50.955000
903,8,6,11,8,4.0,54,191.824,1:42.300,1,Finished,8.0,5896.8,01:38:16.800000,5896.8,109.2,0 days 01:38:16.800000
903,815,10,16,9,2.0,54,191.959,1:42.228,1,Finished,9.0,5899.299,01:38:19.299000,5899.299,109.24627777777778,0 days 01:38:19.299000
903,826,5,13,10,1.0,53,189.899,1:43.337,11,+1 Lap,10.0,5819.136,01:36:59.136000,6403.246,109.79501886792454,0 days 01:46:43.246000
903,18,1,12,11,0.0,53,189.829,1:43.375,11,+1 Lap,11.0,5829.906,01:37:09.906000,6415.097,109.99822641509434,0 days 01:46:55.097000
903,818,5,9,12,0.0,53,190.712,1:42.896,11,+1 Lap,12.0,5835.591,01:37:15.591000,6421.352,110.10549056603774,0 days 01:47:01.352000
903,825,1,15,13,0.0,53,191.075,1:42.701,11,+1 Lap,13.0,5840.898,01:37:20.898000,6427.192,110.20562264150944,0 days 01:47:07.192000
903,813,208,22,14,0.0,53,190.396,1:43.067,11,+1 Lap,14.0,5848.944,01:37:28.944000,6436.046,110.35743396226415,0 days 01:47:16.046000
903,13,3,6,15,0.0,53,191.676,1:42.379,11,+1 Lap,15.0,5855.309,01:37:35.309000,6443.049,110.47752830188679,0 days 01:47:23.049000
903,821,15,17,16,0.0,53,191.904,1:42.257,11,+1 Lap,16.0,5865.009,01:37:45.009000,6453.723,110.66054716981132,0 days 01:47:33.723000
903,824,206,19,17,0.0,53,187.203,1:44.825,11,+1 Lap,17.0,5908.035,01:38:28.035000,6501.068,111.47235849056604,0 days 01:48:21.068000
903,155,207,18,18,0.0,53,189.924,1:43.323,11,+1 Lap,18.0,5907.71,01:38:27.710000,6500.71,111.46622641509434,0 days 01:48:20.710000
903,820,206,21,19,0.0,52,190.751,1:42.875,12,+2 Laps,19.0,5830.374,01:37:10.374000,6720.627,112.12257692307692,0 days 01:52:00.627000
903,828,207,20,20,0.0,52,189.38,1:43.620,12,+2 Laps,20.0,5849.551,01:37:29.551000,6742.732,112.49136538461539,0 days 01:52:22.732000
903,154,208,10,21,0.0,28,188.026,1:44.366,6,Gearbox,,3020.97,00:50:20.970000,10661.866,107.8917857142857,0 days 02:57:41.866000
903,16,15,14,22,0.0,5,165.773,1:58.376,5,Engine,,602.902,00:10:02.902000,16408.581,120.58040000000001,0 days 04:33:28.581000
904,1,131,1,1,25.0,66,187.275,1:29.483,1,Finished,1.0,6065.155,01:41:05.155000,6065.155,91.89628787878787,0 days 01:41:05.155000
904,3,131,2,2,18.0,66,187.794,1:29.236,1,Finished,2.0,6065.791,01:41:05.791000,6065.791,91.90592424242425,0 days 01:41:05.791000
904,817,9,3,3,15.0,66,186.175,1:30.012,1,Finished,3.0,6114.169,01:41:54.169000,6114.169,92.63892424242424,0 days 01:41:54.169000
904,20,9,15,4,12.0,66,188.465,1:28.918,1,Finished,4.0,6141.857,01:42:21.857000,6141.857,93.0584393939394,0 days 01:42:21.857000
904,822,3,4,5,10.0,66,185.326,1:30.424,1,Finished,5.0,6144.448,01:42:24.448000,6144.448,93.09769696969697,0 days 01:42:24.448000
904,4,6,7,6,8.0,66,186.411,1:29.898,1,Finished,6.0,6152.898,01:42:32.898000,6152.898,93.22572727272727,0 days 01:42:32.898000
904,8,6,6,7,6.0,65,185.007,1:30.580,11,+1 Lap,7.0,6068.447,01:41:08.447000,6654.752,93.36072307692308,0 days 01:50:54.752000
904,154,208,5,8,4.0,65,184.016,1:31.068,11,+1 Lap,8.0,6081.479,01:41:21.479000,6669.043,93.5612153846154,0 days 01:51:09.043000
904,815,10,11,9,2.0,65,184.648,1:30.756,11,+1 Lap,9.0,6082.577,01:41:22.577000,6670.248,93.5781076923077,0 days 01:51:10.248000
904,807,10,10,10,1.0,65,183.325,1:31.411,11,+1 Lap,10.0,6092.981,01:41:32.981000,6681.657,93.73816923076923,0 days 01:51:21.657000
904,18,1,8,11,0.0,65,185.042,1:30.563,11,+1 Lap,11.0,6097.467,01:41:37.467000,6686.576,93.80718461538461,0 days 01:51:26.576000
904,825,1,14,12,0.0,65,185.544,1:30.318,11,+1 Lap,12.0,6098.124,01:41:38.124000,6687.297,93.8172923076923,0 days 01:51:27.297000
904,13,3,9,13,0.0,65,185.236,1:30.468,11,+1 Lap,13.0,6098.705,01:41:38.705000,6687.934,93.82623076923076,0 days 01:51:27.934000
904,826,5,12,14,0.0,65,185.645,1:30.269,11,+1 Lap,14.0,6106.961,01:41:46.961000,6696.987,93.95324615384615,0 days 01:51:36.987000
904,813,208,22,15,0.0,65,183.679,1:31.235,11,+1 Lap,15.0,6115.021,01:41:55.021000,6705.826,94.07724615384615,0 days 01:51:45.826000
904,821,15,13,16,0.0,65,184.832,1:30.666,11,+1 Lap,16.0,6135.363,01:42:15.363000,6728.133,94.39020000000001,0 days 01:52:08.133000
904,16,15,16,17,0.0,65,183.201,1:31.473,11,+1 Lap,17.0,6138.487,01:42:18.487000,6731.559,94.43826153846155,0 days 01:52:11.559000
904,824,206,18,18,0.0,64,182.58,1:31.784,12,+2 Laps,18.0,6089.297,01:41:29.297000,6970.342,95.145265625,0 days 01:56:10.342000
904,820,206,17,19,0.0,64,182.614,1:31.767,12,+2 Laps,19.0,6129.988,01:42:09.988000,7016.921,95.7810625,0 days 01:56:56.921000
904,828,207,19,20,0.0,64,179.517,1:33.350,12,+2 Laps,20.0,6150.846,01:42:30.846000,7040.797,96.10696875,0 days 01:57:20.797000
904,155,207,20,21,0.0,34,180.069,1:33.064,23,Brakes,,3295.779,00:54:55.779000,12859.354,96.93467647058823,0 days 03:34:19.354000
904,818,5,21,22,0.0,24,182.586,1:31.781,43,Exhaust,,2299.607,00:38:19.607000,14608.253,95.81695833333333,0 days 04:03:28.253000
905,3,131,1,1,25.0,78,151.388,1:19.425,1,Finished,1.0,6567.661,01:49:27.661000,6567.661,84.20078205128205,0 days 01:49:27.661000
905,1,131,2,2,18.0,78,151.51,1:19.361,1,Finished,2.0,6576.871,01:49:36.871000,6576.871,84.31885897435897,0 days 01:49:36.871000
905,817,9,3,3,15.0,78,151.718,1:19.252,1,Finished,3.0,6577.275,01:49:37.275000,6577.275,84.32403846153845,0 days 01:49:37.275000
905,4,6,5,4,12.0,78,150.814,1:19.727,1,Finished,4.0,6600.113,01:50:00.113000,6600.113,84.61683333333333,0 days 01:50:00.113000
905,807,10,11,5,10.0,77,148.872,1:20.767,11,+1 Lap,5.0,6588.58,01:49:48.580000,7208.078,85.56597402597403,0 days 02:00:08.078000
905,18,1,12,6,8.0,77,148.358,1:21.047,11,+1 Lap,6.0,6588.772,01:49:48.772000,7208.288,85.56846753246754,0 days 02:00:08.288000
905,13,3,16,7,6.0,77,149.712,1:20.314,11,+1 Lap,7.0,6589.482,01:49:49.482000,7209.064,85.5776883116883,0 days 02:00:09.064000
905,154,208,14,8,4.0,77,148.482,1:20.979,11,+1 Lap,8.0,6606.594,01:50:06.594000,7227.785,85.79992207792208,0 days 02:00:27.785000
905,824,206,21,9,2.0,77,147.98,1:21.254,11,+1 Lap,9.0,6605.135,01:50:05.135000,7226.189,85.78097402597403,0 days 02:00:26.189000
905,825,1,8,10,1.0,77,149.075,1:20.657,11,+1 Lap,10.0,6615.783,01:50:15.783000,7237.838,85.91925974025975,0 days 02:00:37.838000
905,828,207,22,11,0.0,77,148.607,1:20.911,11,+1 Lap,11.0,6626.405,01:50:26.405000,7249.459,86.05720779220779,0 days 02:00:49.459000
905,8,6,6,12,0.0,77,153.212,1:18.479,11,+1 Lap,12.0,6627.015,01:50:27.015000,7250.127,86.06512987012988,0 days 02:00:50.127000
905,155,207,20,13,0.0,75,145.878,1:22.425,12,+2 Laps,13.0,6586.283,01:49:46.283000,7808.697,87.81710666666667,0 days 02:10:08.697000
905,820,206,19,14,0.0,75,149.22,1:20.579,13,+3 Laps,14.0,6635.832,01:50:35.832000,7867.442,88.47776,0 days 02:11:07.442000
905,821,15,17,15,0.0,59,148.177,1:21.146,3,Accident,,5106.761,01:25:06.761000,10937.124,86.55527118644069,0 days 03:02:17.124000
905,822,3,13,16,0.0,55,148.252,1:21.105,5,Engine,,4778.327,01:19:38.327000,11791.173,86.87867272727273,0 days 03:16:31.173000
905,818,5,7,17,0.0,50,148.292,1:21.083,5,Engine,,4377.113,01:12:57.113000,12905.48,87.54226,0 days 03:35:05.480000
905,16,15,18,18,0.0,23,147.062,1:21.761,3,Accident,,2027.324,00:33:47.324000,18563.236,88.14452173913044,0 days 05:09:23.236000
905,826,5,9,19,0.0,10,146.614,1:22.011,26,Mechanical,,941.144,00:15:41.144000,22683.453,94.1144,0 days 06:18:03.453000
905,20,9,4,20,0.0,5,100.615,1:59.505,101,Turbo,,602.212,00:10:02.212000,30438.203,120.44239999999999,0 days 08:27:18.203000
905,815,10,10,21,0.0,0,,,4,Collision,,,,,,NaT
905,813,208,15,22,0.0,0,,,54,Withdrew,,,,,,NaT
906,817,9,6,1,25.0,70,199.638,1:18.640,1,Finished,1.0,5952.83,01:39:12.830000,5952.83,85.04042857142856,0 days 01:39:12.830000
906,3,131,1,2,18.0,70,199.028,1:18.881,1,Finished,2.0,5957.066,01:39:17.066000,5957.066,85.10094285714285,0 days 01:39:17.066000
906,20,9,3,3,15.0,70,198.299,1:19.171,1,Finished,3.0,5958.077,01:39:18.077000,5958.077,85.11538571428572,0 days 01:39:18.077000
906,18,1,9,4,12.0,70,199.337,1:18.759,1,Finished,4.0,5964.585,01:39:24.585000,5964.585,85.20835714285714,0 days 01:39:24.585000
906,807,10,11,5,10.0,70,198.89,1:18.936,1,Finished,5.0,5965.673,01:39:25.673000,5965.673,85.2239,0 days 01:39:25.673000
906,4,6,7,6,8.0,70,199.704,1:18.614,1,Finished,6.0,5967.699,01:39:27.699000,5967.699,85.25284285714285,0 days 01:39:27.699000
906,822,3,4,7,6.0,70,197.924,1:19.321,1,Finished,7.0,5976.408,01:39:36.408000,5976.408,85.37725714285715,0 days 01:39:36.408000
906,818,5,8,8,4.0,70,197.73,1:19.399,1,Finished,8.0,5980.856,01:39:40.856000,5980.856,85.4408,0 days 01:39:40.856000
906,825,1,12,9,2.0,70,199.185,1:18.819,1,Finished,9.0,5982.084,01:39:42.084000,5982.084,85.45834285714285,0 days 01:39:42.084000
906,8,6,10,10,1.0,70,199.921,1:18.529,1,Finished,10.0,6006.508,01:40:06.508000,6006.508,85.80725714285714,0 days 01:40:06.508000
906,815,10,13,11,0.0,69,197.501,1:19.491,4,Collision,11.0,5859.665,01:37:39.665000,6420.155,84.92268115942029,0 days 01:47:00.155000
906,13,3,5,12,0.0,69,199.984,1:18.504,4,Collision,12.0,5859.815,01:37:39.815000,6420.319,84.92485507246376,0 days 01:47:00.319000
906,16,15,16,13,0.0,69,195.692,1:20.226,11,+1 Lap,13.0,5969.355,01:39:29.355000,6540.337,86.51239130434782,0 days 01:49:00.337000
906,821,15,22,14,0.0,64,195.97,1:20.112,132,ERS,14.0,5534.792,01:32:14.792000,7446.025,86.481125,0 days 02:04:06.025000
906,154,208,14,15,0.0,59,197.107,1:19.650,65,Rear wing,,5112.836,01:25:12.836000,8371.186,86.6582372881356,0 days 02:19:31.186000
906,826,5,15,16,0.0,47,196.298,1:19.978,79,Drivetrain,,4156.358,01:09:16.358000,10771.158,88.43314893617021,0 days 02:59:31.158000
906,1,131,2,17,0.0,46,198.875,1:18.942,23,Brakes,,4011.734,01:06:51.734000,10805.518,87.21160869565217,0 days 03:00:05.518000
906,155,207,21,18,0.0,23,188.856,1:23.130,22,Suspension,,2200.904,00:36:40.904000,16478.073,95.69147826086956,0 days 04:34:38.073000
906,813,208,17,19,0.0,21,192.6,1:21.514,131,Power Unit,,2006.584,00:33:26.584000,16855.306,95.55161904761906,0 days 04:40:55.306000
906,828,207,20,20,0.0,7,141.385,1:51.041,101,Turbo,,860.285,00:14:20.285000,25292.379,122.89785714285713,0 days 07:01:32.379000
906,820,206,18,21,0.0,0,,,4,Collision,,,,,,NaT
906,824,206,19,22,0.0,0,,,4,Collision,,,,,,NaT
907,3,131,3,1,25.0,71,214.518,1:12.598,1,Finished,1.0,5274.976,01:27:54.976000,5274.976,74.2954366197183,0 days 01:27:54.976000
907,1,131,9,2,18.0,71,215.65,1:12.217,1,Finished,2.0,5276.908,01:27:56.908000,5276.908,74.32264788732395,0 days 01:27:56.908000
907,822,3,2,3,15.0,71,214.568,1:12.581,1,Finished,3.0,5283.148,01:28:03.148000,5283.148,74.41053521126761,0 days 01:28:03.148000
907,13,3,1,4,12.0,71,214.553,1:12.586,1,Finished,4.0,5292.334,01:28:12.334000,5292.334,74.53991549295775,0 days 01:28:12.334000
907,4,6,4,5,10.0,71,214.527,1:12.595,1,Finished,5.0,5293.529,01:28:13.529000,5293.529,74.55674647887325,0 days 01:28:13.529000
907,815,10,15,6,8.0,71,215.874,1:12.142,1,Finished,6.0,5303.522,01:28:23.522000,5303.522,74.69749295774648,0 days 01:28:23.522000
907,825,1,6,7,6.0,71,214.081,1:12.746,1,Finished,7.0,5307.007,01:28:27.007000,5307.007,74.74657746478873,0 days 01:28:27.007000
907,817,9,5,8,4.0,71,213.161,1:13.060,1,Finished,8.0,5318.498,01:28:38.498000,5318.498,74.90842253521126,0 days 01:28:38.498000
907,807,10,10,9,2.0,71,212.882,1:13.156,1,Finished,9.0,5319.113,01:28:39.113000,5319.113,74.91708450704226,0 days 01:28:39.113000
907,8,6,8,10,1.0,71,213.676,1:12.884,1,Finished,10.0,5322.753,01:28:42.753000,5322.753,74.96835211267606,0 days 01:28:42.753000
907,18,1,11,11,0.0,71,213.752,1:12.858,1,Finished,11.0,5325.942,01:28:45.942000,5325.942,75.0132676056338,0 days 01:28:45.942000
907,813,208,13,12,0.0,70,212.791,1:13.187,11,+1 Lap,12.0,5288.413,01:28:08.413000,5793.079,75.54875714285714,0 days 01:36:33.079000
907,16,15,16,13,0.0,70,211.284,1:13.709,11,+1 Lap,13.0,5314.751,01:28:34.751000,5821.93,75.92501428571428,0 days 01:37:01.930000
907,154,208,22,14,0.0,70,210.587,1:13.953,11,+1 Lap,14.0,5349.548,01:29:09.548000,5860.048,76.42211428571429,0 days 01:37:40.048000
907,824,206,18,15,0.0,69,209.108,1:14.476,12,+2 Laps,15.0,5279.668,01:27:59.668000,6030.299,76.51692753623188,0 days 01:40:30.299000
907,155,207,19,16,0.0,69,206.892,1:15.274,12,+2 Laps,16.0,5311.645,01:28:31.645000,6066.822,76.98036231884059,0 days 01:41:06.822000
907,820,206,21,17,0.0,69,208.072,1:14.847,12,+2 Laps,17.0,5313.756,01:28:33.756000,6069.233,77.01095652173913,0 days 01:41:09.233000
907,828,207,20,18,0.0,69,208.56,1:14.672,12,+2 Laps,18.0,5321.191,01:28:41.191000,6077.726,77.11871014492753,0 days 01:41:17.726000
907,821,15,17,19,0.0,69,210.351,1:14.036,12,+2 Laps,19.0,5321.483,01:28:41.483000,6078.059,77.1229420289855,0 days 01:41:18.059000
907,818,5,14,20,0.0,59,212.414,1:13.317,23,Brakes,,4493.982,01:14:53.982000,7625.297,76.16918644067796,0 days 02:07:05.297000
907,20,9,12,21,0.0,34,209.734,1:14.254,10,Electrical,,2702.108,00:45:02.108000,12188.097,79.47376470588236,0 days 03:23:08.097000
907,826,5,7,22,0.0,24,209.514,1:14.332,22,Suspension,,1832.347,00:30:32.347000,13334.905,76.34779166666667,0 days 03:42:14.905000
908,1,131,6,1,25.0,52,218.239,1:37.176,1,Finished,1.0,5212.094,01:26:52.094000,5212.094,100.23257692307692,0 days 01:26:52.094000
908,822,3,14,2,18.0,52,215.822,1:38.264,1,Finished,2.0,5242.229,01:27:22.229000,5242.229,100.81209615384616,0 days 01:27:22.229000
908,817,9,8,3,15.0,52,215.395,1:38.459,1,Finished,3.0,5258.589,01:27:38.589000,5258.589,101.12671153846154,0 days 01:27:38.589000
908,18,1,3,4,12.0,52,215.778,1:38.284,1,Finished,4.0,5259.484,01:27:39.484000,5259.484,101.14392307692309,0 days 01:27:39.484000
908,20,9,2,5,10.0,52,217.556,1:37.481,1,Finished,5.0,5265.958,01:27:45.958000,5265.958,101.26842307692307,0 days 01:27:45.958000
908,4,6,16,6,8.0,52,215.115,1:38.587,1,Finished,6.0,5272.04,01:27:52.040000,5272.04,101.38538461538461,0 days 01:27:52.040000
908,825,1,5,7,6.0,52,214.919,1:38.677,1,Finished,7.0,5274.657,01:27:54.657000,5274.657,101.43571153846155,0 days 01:27:54.657000
908,807,10,4,8,4.0,52,215.032,1:38.625,1,Finished,8.0,5300.786,01:28:20.786000,5300.786,101.9381923076923,0 days 01:28:20.786000
908,826,5,9,9,2.0,52,215.509,1:38.407,1,Finished,9.0,5301.434,01:28:21.434000,5301.434,101.95065384615386,0 days 01:28:21.434000
